RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
5,117,92,25,5,93,73,20,5,210,3689,4
6,110,92,18,5,89,75,14,5,210,3689,4
7,90,72,18,5,87,74,13,5,210,3689,4
8,89,72,17,5,93,77,16,5,210,3689,4
9,104,85,19,5,88,77,11,5,210,3689,4
10,110,93,17,5,92,76,16,5,210,3689,4
1,93,77,16,5,92,76,16,5,6,99,4
2,99,83,16,5,94,76,18,5,6,99,4
3,115,98,17,5,93,76,17,5,6,99,4
4,121,102,19,5,94,76,18,5,6,99,4
5,130,104,26,5,95,80,15,5,6,99,4
6,121,99,22,5,92,76,16,5,6,99,4
7,97,79,18,5,92,75,17,5,6,99,4
8,86,69,17,5,95,78,17,5,6,99,4
9,109,89,20,5,88,77,11,5,6,99,4
10,110,91,19,5,95,78,17,5,6,99,4
1,98,79,19,5,90,75,15,5,214,1257,4
2,101,85,16,5,94,78,16,5,214,1257,4
3,119,100,19,5,92,76,16,5,214,1257,4
4,119,98,21,5,96,77,19,5,214,1257,4
5,121,96,25,5,92,77,15,5,214,1257,4
6,113,95,18,5,89,74,15,5,214,1257,4
7,89,73,16,5,89,75,14,5,214,1257,4
8,105,82,23,5,97,75,22,5,214,1257,4
9,99,86,13,5,94,78,16,5,214,1257,4
10,114,94,20,5,91,77,14,5,214,1257,4
1,98,79,19,5,90,75,15,5,111,3322,4
2,101,85,16,5,94,78,16,5,111,3322,4
3,119,100,19,5,92,76,16,5,111,3322,4
4,119,98,21,5,96,77,19,5,111,3322,4
5,121,96,25,5,92,77,15,5,111,3322,4
6,113,95,18,5,89,74,15,5,111,3322,4
7,89,73,16,5,89,75,14,5,111,3322,4
8,105,82,23,5,97,75,22,5,111,3322,4
9,99,86,13,5,94,78,16,5,111,3322,4
10,114,94,20,5,91,77,14,5,111,3322,4
1,98,79,19,5,90,75,15,5,106,3081,4
2,101,85,16,5,94,78,16,5,106,3081,4
3,119,100,19,5,92,76,16,5,106,3081,4
4,119,98,21,5,96,77,19,5,106,3081,4
5,121,96,25,5,92,77,15,5,106,3081,4
6,113,95,18,5,89,74,15,5,106,3081,4
7,89,73,16,5,89,75,14,5,106,3081,4
8,105,82,23,5,97,75,22,5,106,3081,4
9,99,86,13,5,94,78,16,5,106,3081,4
10,114,94,20,5,91,77,14,5,106,3081,4
1,98,79,19,5,90,75,15,5,13,3536,4
2,101,85,16,5,94,78,16,5,13,3536,4
3,119,100,19,5,92,76,16,5,13,3536,4
4,119,98,21,5,96,77,19,5,13,3536,4
5,121,96,25,5,92,77,15,5,13,3536,4
6,113,95,18,5,89,74,15,5,13,3536,4
7,89,73,16,5,89,75,14,5,13,3536,4
8,105,82,23,5,97,75,22,5,13,3536,4
9,99,86,13,5,94,78,16,5,13,3536,4
10,114,94,20,5,91,77,14,5,13,3536,4
1,98,79,19,5,90,75,15,5,125,503,4
2,101,85,16,5,94,78,16,5,125,503,4
3,119,100,19,5,92,76,16,5,125,503,4
4,119,98,21,5,96,77,19,5,125,503,4
5,121,96,25,5,92,77,15,5,125,503,4
6,113,95,18,5,89,74,15,5,125,503,4
7,89,73,16,5,89,75,14,5,125,503,4
8,105,82,23,5,97,75,22,5,125,503,4
9,99,86,13,5,94,78,16,5,125,503,4
10,114,94,20,5,91,77,14,5,125,503,4
1,71,39,32,5,93,71,22,5,471,1747,4
2,65,39,26,5,97,72,25,5,471,1747,4
3,70,42,28,5,76,51,25,5,471,1747,4
4,63,43,20,5,86,61,25,5,471,1747,4
5,64,37,27,5,75,54,21,5,471,1747,4
6,59,40,19,5,72,55,17,5,471,1747,4
7,73,45,28,5,91,63,28,5,471,1747,4
8,80,51,29,5,96,73,23,5,471,1747,4
9,68,42,26,5,98,78,20,5,471,1747,4
10,66,40,26,5,94,75,19,5,471,1747,4
1,56,36,20,5,78,62,16,5,460,3104,4
2,56,38,18,5,67,54,13,5,460,3104,4
3,53,38,15,5,79,61,18,5,460,3104,4
4,51,34,17,5,75,59,16,5,460,3104,4
5,56,34,22,5,69,54,15,5,460,3104,4
6,55,38,17,5,72,56,16,5,460,3104,4
7,52,34,18,5,74,59,15,5,460,3104,4
8,59,33,26,5,74,54,20,5,460,3104,4
9,56,31,25,5,63,51,12,5,460,3104,4
10,57,34,23,5,79,58,21,5,460,3104,4
1,55,36,19,5,72,55,17,5,436,290,4
2,60,38,22,5,81,64,17,5,436,290,4
3,64,41,23,5,81,63,18,5,436,290,4
4,59,36,23,5,73,61,12,5,436,290,4
5,57,35,22,5,70,52,18,5,436,290,4
6,55,37,18,5,83,67,16,5,436,290,4
7,58,34,24,5,65,52,13,5,436,290,4
8,50,32,18,5,76,57,19,5,436,290,4
9,49,31,18,5,70,54,16,5,436,290,4
10,43,29,14,5,71,54,17,5,436,290,4
1,134,95,39,5,122,100,22,5,240,927,4
2,132,97,35,5,120,96,24,5,240,927,4
3,131,96,35,5,117,94,23,5,240,927,4
4,132,94,38,5,117,96,21,5,240,927,4
5,133,99,34,5,118,90,28,5,240,927,4
6,119,92,27,5,116,95,21,5,240,927,4
7,129,99,30,5,113,95,18,5,240,927,4
8,128,100,28,5,113,91,22,5,240,927,4
9,129,97,32,5,117,97,20,5,240,927,4
10,128,93,35,5,119,96,23,5,240,927,4
1,56,41,15,5,74,65,9,5,395,79,4
2,67,47,20,5,80,62,18,5,395,79,4
3,90,57,33,5,82,62,20,5,395,79,4
4,63,48,15,5,78,58,20,5,395,79,4
5,59,38,21,5,61,48,13,5,395,79,4
6,64,41,23,5,56,43,13,5,395,79,4
7,70,48,22,5,63,46,17,5,395,79,4
8,49,39,10,5,78,60,18,5,395,79,4
9,60,42,18,5,65,51,14,5,395,79,4
10,63,40,23,5,87,66,21,5,395,79,4
1,91,79,12,5,89,74,15,5,193,528,4
2,120,96,24,5,93,77,16,5,193,528,4
3,121,104,17,5,93,75,18,5,193,528,4
4,130,107,23,5,101,78,23,5,193,528,4
5,117,92,25,5,93,73,20,5,193,528,4
6,110,92,18,5,89,75,14,5,193,528,4
7,90,72,18,5,87,74,13,5,193,528,4
8,89,72,17,5,93,77,16,5,193,528,4
9,104,85,19,5,88,77,11,5,193,528,4
10,110,93,17,5,92,76,16,5,193,528,4
1,98,79,19,5,90,75,15,5,14,624,4
2,101,85,16,5,94,78,16,5,14,624,4
3,119,100,19,5,92,76,16,5,14,624,4
4,119,98,21,5,96,77,19,5,14,624,4
5,121,96,25,5,92,77,15,5,14,624,4
6,113,95,18,5,89,74,15,5,14,624,4
7,89,73,16,5,89,75,14,5,14,624,4
8,105,82,23,5,97,75,22,5,14,624,4
9,99,86,13,5,94,78,16,5,14,624,4
10,114,94,20,5,91,77,14,5,14,624,4
1,98,79,19,5,90,75,15,5,71,2009,4
2,101,85,16,5,94,78,16,5,71,2009,4
3,119,100,19,5,92,76,16,5,71,2009,4
4,119,98,21,5,96,77,19,5,71,2009,4
5,121,96,25,5,92,77,15,5,71,2009,4
6,113,95,18,5,89,74,15,5,71,2009,4
7,89,73,16,5,89,75,14,5,71,2009,4
8,105,82,23,5,97,75,22,5,71,2009,4
9,99,86,13,5,94,78,16,5,71,2009,4
10,114,94,20,5,91,77,14,5,71,2009,4
1,98,79,19,5,90,75,15,5,108,3764,4
2,101,85,16,5,94,78,16,5,108,3764,4
3,119,100,19,5,92,76,16,5,108,3764,4
4,119,98,21,5,96,77,19,5,108,3764,4
5,121,96,25,5,92,77,15,5,108,3764,4
6,113,95,18,5,89,74,15,5,108,3764,4
7,89,73,16,5,89,75,14,5,108,3764,4
8,105,82,23,5,97,75,22,5,108,3764,4
9,99,86,13,5,94,78,16,5,108,3764,4
10,114,94,20,5,91,77,14,5,108,3764,4
1,62,42,20,5,82,63,19,5,311,2531,4
2,62,46,16,5,76,63,13,5,311,2531,4
3,75,50,25,5,73,60,13,5,311,2531,4
4,72,46,26,5,86,66,20,5,311,2531,4
5,54,36,18,5,74,56,18,5,311,2531,4
6,58,39,19,5,67,51,16,5,311,2531,4
7,55,37,18,5,77,60,17,5,311,2531,4
8,48,34,14,5,74,55,19,5,311,2531,4
9,64,40,24,5,55,44,11,5,311,2531,4
10,56,37,19,5,76,60,16,5,311,2531,4
1,55,36,19,5,72,55,17,5,436,1952,4
2,60,38,22,5,81,64,17,5,436,1952,4
3,64,41,23,5,81,63,18,5,436,1952,4
4,59,36,23,5,73,61,12,5,436,1952,4
5,57,35,22,5,70,52,18,5,436,1952,4
6,55,37,18,5,83,67,16,5,436,1952,4
7,58,34,24,5,65,52,13,5,436,1952,4
8,50,32,18,5,76,57,19,5,436,1952,4
9,49,31,18,5,70,54,16,5,436,1952,4
10,43,29,14,5,71,54,17,5,436,1952,4
1,57,38,19,5,71,54,17,5,391,832,4
2,66,40,26,5,75,60,15,5,391,832,4
3,57,37,20,5,68,56,12,5,391,832,4
4,42,34,8,5,73,59,14,5,391,832,4
5,47,31,16,5,72,61,11,5,391,832,4
6,54,38,16,5,66,53,13,5,391,832,4
7,55,34,21,5,82,60,22,5,391,832,4
8,57,33,24,5,79,60,19,5,391,832,4
9,54,33,21,5,79,60,19,5,391,832,4
10,64,36,28,5,86,65,21,5,391,832,4
1,134,95,39,5,122,100,22,5,242,1219,4
2,132,97,35,5,120,96,24,5,242,1219,4
3,131,96,35,5,117,94,23,5,242,1219,4
4,132,94,38,5,117,96,21,5,242,1219,4
5,133,99,34,5,118,90,28,5,242,1219,4
6,119,92,27,5,116,95,21,5,242,1219,4
7,129,99,30,5,113,95,18,5,242,1219,4
8,128,100,28,5,113,91,22,5,242,1219,4
9,129,97,32,5,117,97,20,5,242,1219,4
10,128,93,35,5,119,96,23,5,242,1219,4
1,98,79,19,5,90,75,15,5,104,1761,4
2,101,85,16,5,94,78,16,5,104,1761,4
3,119,100,19,5,92,76,16,5,104,1761,4
4,119,98,21,5,96,77,19,5,104,1761,4
5,121,96,25,5,92,77,15,5,104,1761,4
6,113,95,18,5,89,74,15,5,104,1761,4
7,89,73,16,5,89,75,14,5,104,1761,4
8,105,82,23,5,97,75,22,5,104,1761,4
9,99,86,13,5,94,78,16,5,104,1761,4
10,114,94,20,5,91,77,14,5,104,1761,4
1,69,49,20,5,81,61,20,5,330,1226,4
2,66,47,19,5,77,60,17,5,330,1226,4
3,73,50,23,5,66,52,14,5,330,1226,4
4,70,44,26,5,83,69,14,5,330,1226,4
5,58,37,21,5,70,57,13,5,330,1226,4
6,58,37,21,5,72,57,15,5,330,1226,4
7,60,38,22,5,83,62,21,5,330,1226,4
8,48,33,15,5,78,60,18,5,330,1226,4
9,56,37,19,5,57,41,16,5,330,1226,4
10,49,35,14,5,64,50,14,5,330,1226,4
1,98,79,19,5,90,75,15,5,26,3208,4
2,101,85,16,5,94,78,16,5,26,3208,4
3,119,100,19,5,92,76,16,5,26,3208,4
4,119,98,21,5,96,77,19,5,26,3208,4
5,121,96,25,5,92,77,15,5,26,3208,4
6,113,95,18,5,89,74,15,5,26,3208,4
7,89,73,16,5,89,75,14,5,26,3208,4
8,105,82,23,5,97,75,22,5,26,3208,4
9,99,86,13,5,94,78,16,5,26,3208,4
10,114,94,20,5,91,77,14,5,26,3208,4
1,61,42,19,5,74,56,18,5,386,219,4
2,77,47,30,5,91,72,19,5,386,219,4
3,52,37,15,5,73,58,15,5,386,219,4
4,50,34,16,5,83,67,16,5,386,219,4
5,51,32,19,5,62,53,9,5,386,219,4
6,44,32,12,5,71,56,15,5,386,219,4
7,51,38,13,5,81,59,22,5,386,219,4
8,59,39,20,5,55,46,9,5,386,219,4
9,73,42,31,5,75,56,19,5,386,219,4
10,57,38,19,5,83,61,22,5,386,219,4
1,91,79,12,5,89,74,15,5,230,2118,4
2,120,96,24,5,93,77,16,5,230,2118,4
3,121,104,17,5,93,75,18,5,230,2118,4
4,130,107,23,5,101,78,23,5,230,2118,4
5,117,92,25,5,93,73,20,5,230,2118,4
6,110,92,18,5,89,75,14,5,230,2118,4
7,90,72,18,5,87,74,13,5,230,2118,4
8,89,72,17,5,93,77,16,5,230,2118,4
9,104,85,19,5,88,77,11,5,230,2118,4
10,110,93,17,5,92,76,16,5,230,2118,4
1,60,41,19,5,72,59,13,5,456,1941,4
2,57,37,20,5,82,69,13,5,456,1941,4
3,59,37,22,5,64,55,9,5,456,1941,4
4,50,34,16,5,70,53,17,5,456,1941,4
5,56,34,22,5,69,54,15,5,456,1941,4
6,57,36,21,5,72,56,16,5,456,1941,4
7,58,34,24,5,73,54,19,5,456,1941,4
8,44,29,15,5,61,46,15,5,456,1941,4
9,58,33,25,5,92,65,27,5,456,1941,4
10,53,33,20,5,74,56,18,5,456,1941,4
1,55,36,19,5,61,49,12,5,427,1868,4
2,61,38,23,5,83,62,21,5,427,1868,4
3,52,36,16,5,68,54,14,5,427,1868,4
4,44,35,9,5,72,58,14,5,427,1868,4
5,47,31,16,5,74,59,15,5,427,1868,4
6,60,40,20,5,61,52,9,5,427,1868,4
7,50,31,19,5,89,65,24,5,427,1868,4
8,52,32,20,5,76,60,16,5,427,1868,4
9,67,36,31,5,85,68,17,5,427,1868,4
10,62,35,27,5,84,63,21,5,427,1868,4
1,61,45,16,5,72,61,11,5,354,1109,4
2,68,47,21,5,75,61,14,5,354,1109,4
3,61,39,22,5,80,60,20,5,354,1109,4
4,57,41,16,5,81,62,19,5,354,1109,4
5,56,37,19,5,65,53,12,5,354,1109,4
6,80,49,31,5,71,59,12,5,354,1109,4
7,56,34,22,5,88,67,21,5,354,1109,4
8,52,37,15,5,62,47,15,5,354,1109,4
9,59,38,21,5,75,55,20,5,354,1109,4
10,48,34,14,5,75,57,18,5,354,1109,4
1,98,79,19,5,90,75,15,5,143,3018,4
2,101,85,16,5,94,78,16,5,143,3018,4
3,119,100,19,5,92,76,16,5,143,3018,4
4,119,98,21,5,96,77,19,5,143,3018,4
5,121,96,25,5,92,77,15,5,143,3018,4
6,113,95,18,5,89,74,15,5,143,3018,4
7,89,73,16,5,89,75,14,5,143,3018,4
8,105,82,23,5,97,75,22,5,143,3018,4
9,99,86,13,5,94,78,16,5,143,3018,4
10,114,94,20,5,91,77,14,5,143,3018,4
1,98,79,19,5,90,75,15,5,116,545,4
2,101,85,16,5,94,78,16,5,116,545,4
3,119,100,19,5,92,76,16,5,116,545,4
4,119,98,21,5,96,77,19,5,116,545,4
5,121,96,25,5,92,77,15,5,116,545,4
6,113,95,18,5,89,74,15,5,116,545,4
7,89,73,16,5,89,75,14,5,116,545,4
8,105,82,23,5,97,75,22,5,116,545,4
9,99,86,13,5,94,78,16,5,116,545,4
10,114,94,20,5,91,77,14,5,116,545,4
1,98,79,19,5,90,75,15,5,138,3762,4
2,101,85,16,5,94,78,16,5,138,3762,4
3,119,100,19,5,92,76,16,5,138,3762,4
4,119,98,21,5,96,77,19,5,138,3762,4
5,121,96,25,5,92,77,15,5,138,3762,4
6,113,95,18,5,89,74,15,5,138,3762,4
7,89,73,16,5,89,75,14,5,138,3762,4
8,105,82,23,5,97,75,22,5,138,3762,4
9,99,86,13,5,94,78,16,5,138,3762,4
10,114,94,20,5,91,77,14,5,138,3762,4
1,98,79,19,5,90,75,15,5,225,391,4
2,101,85,16,5,94,78,16,5,225,391,4
3,119,100,19,5,92,76,16,5,225,391,4
4,119,98,21,5,96,77,19,5,225,391,4
5,121,96,25,5,92,77,15,5,225,391,4
6,113,95,18,5,89,74,15,5,225,391,4
7,89,73,16,5,89,75,14,5,225,391,4
8,105,82,23,5,97,75,22,5,225,391,4
9,99,86,13,5,94,78,16,5,225,391,4
10,114,94,20,5,91,77,14,5,225,391,4
1,134,95,39,5,122,100,22,5,240,835,4
2,132,97,35,5,120,96,24,5,240,835,4
3,131,96,35,5,117,94,23,5,240,835,4
4,132,94,38,5,117,96,21,5,240,835,4
5,133,99,34,5,118,90,28,5,240,835,4
6,119,92,27,5,116,95,21,5,240,835,4
7,129,99,30,5,113,95,18,5,240,835,4
8,128,100,28,5,113,91,22,5,240,835,4
9,129,97,32,5,117,97,20,5,240,835,4
10,128,93,35,5,119,96,23,5,240,835,4
1,53,39,14,5,68,55,13,5,426,1373,4
2,54,39,15,5,73,56,17,5,426,1373,4
3,63,43,20,5,93,70,23,5,426,1373,4
4,63,45,18,5,86,71,15,5,426,1373,4
5,48,32,16,5,75,55,20,5,426,1373,4
6,64,41,23,5,60,45,15,5,426,1373,4
7,72,43,29,5,66,50,16,5,426,1373,4
8,66,45,21,5,69,58,11,5,426,1373,4
9,59,40,19,5,80,61,19,5,426,1373,4
10,54,35,19,5,71,57,14,5,426,1373,4
1,98,79,19,5,90,75,15,5,50,3201,4
2,101,85,16,5,94,78,16,5,50,3201,4
3,119,100,19,5,92,76,16,5,50,3201,4
4,119,98,21,5,96,77,19,5,50,3201,4
5,121,96,25,5,92,77,15,5,50,3201,4
6,113,95,18,5,89,74,15,5,50,3201,4
7,89,73,16,5,89,75,14,5,50,3201,4
8,105,82,23,5,97,75,22,5,50,3201,4
9,99,86,13,5,94,78,16,5,50,3201,4
10,114,94,20,5,91,77,14,5,50,3201,4
1,101,82,19,5,92,75,17,5,179,711,4
2,109,89,20,5,93,74,19,5,179,711,4
3,115,97,18,5,94,74,20,5,179,711,4
4,124,106,18,5,93,79,14,5,179,711,4
5,119,91,28,5,92,76,16,5,179,711,4
6,110,94,16,5,91,78,13,5,179,711,4
7,88,72,16,5,91,75,16,5,179,711,4
8,84,68,16,5,95,79,16,5,179,711,4
9,107,90,17,5,89,76,13,5,179,711,4
10,115,93,22,5,94,76,18,5,179,711,4
1,98,79,19,5,90,75,15,5,194,2650,4
2,101,85,16,5,94,78,16,5,194,2650,4
3,119,100,19,5,92,76,16,5,194,2650,4
4,119,98,21,5,96,77,19,5,194,2650,4
5,121,96,25,5,92,77,15,5,194,2650,4
6,113,95,18,5,89,74,15,5,194,2650,4
7,89,73,16,5,89,75,14,5,194,2650,4
8,105,82,23,5,97,75,22,5,194,2650,4
9,99,86,13,5,94,78,16,5,194,2650,4
10,114,94,20,5,91,77,14,5,194,2650,4
1,98,79,19,5,90,75,15,5,59,2891,4
2,101,85,16,5,94,78,16,5,59,2891,4
3,119,100,19,5,92,76,16,5,59,2891,4
4,119,98,21,5,96,77,19,5,59,2891,4
5,121,96,25,5,92,77,15,5,59,2891,4
6,113,95,18,5,89,74,15,5,59,2891,4
7,89,73,16,5,89,75,14,5,59,2891,4
8,105,82,23,5,97,75,22,5,59,2891,4
9,99,86,13,5,94,78,16,5,59,2891,4
10,114,94,20,5,91,77,14,5,59,2891,4
1,98,79,19,5,90,75,15,5,48,2501,4
2,101,85,16,5,94,78,16,5,48,2501,4
3,119,100,19,5,92,76,16,5,48,2501,4
4,119,98,21,5,96,77,19,5,48,2501,4
5,121,96,25,5,92,77,15,5,48,2501,4
6,113,95,18,5,89,74,15,5,48,2501,4
7,89,73,16,5,89,75,14,5,48,2501,4
8,105,82,23,5,97,75,22,5,48,2501,4
9,99,86,13,5,94,78,16,5,48,2501,4
10,114,94,20,5,91,77,14,5,48,2501,4
1,98,79,19,5,90,75,15,5,163,641,4
2,101,85,16,5,94,78,16,5,163,641,4
3,119,100,19,5,92,76,16,5,163,641,4
4,119,98,21,5,96,77,19,5,163,641,4
5,121,96,25,5,92,77,15,5,163,641,4
6,113,95,18,5,89,74,15,5,163,641,4
7,89,73,16,5,89,75,14,5,163,641,4
8,105,82,23,5,97,75,22,5,163,641,4
9,99,86,13,5,94,78,16,5,163,641,4
10,114,94,20,5,91,77,14,5,163,641,4
1,53,36,17,5,71,55,16,5,434,3374,4
2,65,39,26,5,80,64,16,5,434,3374,4
3,50,36,14,5,69,54,15,5,434,3374,4
4,47,36,11,5,76,62,14,5,434,3374,4
5,52,31,21,5,68,59,9,5,434,3374,4
6,57,38,19,5,65,52,13,5,434,3374,4
7,57,34,23,5,81,60,21,5,434,3374,4
8,52,34,18,5,80,61,19,5,434,3374,4
9,54,33,21,5,81,64,17,5,434,3374,4
10,63,35,28,5,88,66,22,5,434,3374,4
1,52,34,18,5,61,48,13,5,447,827,4
2,68,40,28,5,74,59,15,5,447,827,4
3,56,37,19,5,68,54,14,5,447,827,4
4,50,38,12,5,77,62,15,5,447,827,4
5,47,32,15,5,74,62,12,5,447,827,4
6,62,40,22,5,64,53,11,5,447,827,4
7,48,31,17,5,87,65,22,5,447,827,4
8,55,33,22,5,85,67,18,5,447,827,4
9,55,32,23,5,83,64,19,5,447,827,4
10,57,33,24,5,92,68,24,5,447,827,4
1,53,37,16,5,93,73,20,5,431,3028,4
2,61,40,21,5,82,67,15,5,431,3028,4
3,63,41,22,5,80,66,14,5,431,3028,4
4,54,36,18,5,66,48,18,5,431,3028,4
5,44,32,12,5,54,42,12,5,431,3028,4
6,57,37,20,5,75,55,20,5,431,3028,4
7,65,39,26,5,74,55,19,5,431,3028,4
8,48,29,19,5,59,46,13,5,431,3028,4
9,66,39,27,5,72,58,14,5,431,3028,4
10,58,35,23,5,77,59,18,5,431,3028,4
1,98,79,19,5,90,75,15,5,256,2371,4
2,101,85,16,5,94,78,16,5,256,2371,4
3,119,100,19,5,92,76,16,5,256,2371,4
4,119,98,21,5,96,77,19,5,256,2371,4
5,121,96,25,5,92,77,15,5,256,2371,4
6,113,95,18,5,89,74,15,5,256,2371,4
7,89,73,16,5,89,75,14,5,256,2371,4
8,105,82,23,5,97,75,22,5,256,2371,4
9,99,86,13,5,94,78,16,5,256,2371,4
10,114,94,20,5,91,77,14,5,256,2371,4
1,98,79,19,5,90,75,15,5,191,3156,4
2,101,85,16,5,94,78,16,5,191,3156,4
3,119,100,19,5,92,76,16,5,191,3156,4
4,119,98,21,5,96,77,19,5,191,3156,4
5,121,96,25,5,92,77,15,5,191,3156,4
6,113,95,18,5,89,74,15,5,191,3156,4
7,89,73,16,5,89,75,14,5,191,3156,4
8,105,82,23,5,97,75,22,5,191,3156,4
9,99,86,13,5,94,78,16,5,191,3156,4
10,114,94,20,5,91,77,14,5,191,3156,4
1,98,79,19,5,90,75,15,5,187,711,4
2,101,85,16,5,94,78,16,5,187,711,4
3,119,100,19,5,92,76,16,5,187,711,4
4,119,98,21,5,96,77,19,5,187,711,4
5,121,96,25,5,92,77,15,5,187,711,4
6,113,95,18,5,89,74,15,5,187,711,4
7,89,73,16,5,89,75,14,5,187,711,4
8,105,82,23,5,97,75,22,5,187,711,4
9,99,86,13,5,94,78,16,5,187,711,4
10,114,94,20,5,91,77,14,5,187,711,4
1,54,37,17,5,76,58,18,5,440,1288,4
2,53,37,16,5,88,69,19,5,440,1288,4
3,60,38,22,5,72,62,10,5,440,1288,4
4,57,37,20,5,73,57,16,5,440,1288,4
5,67,41,26,5,72,57,15,5,440,1288,4
6,60,35,25,5,86,65,21,5,440,1288,4
7,52,32,20,5,72,55,17,5,440,1288,4
8,46,30,16,5,68,52,16,5,440,1288,4
9,54,32,22,5,74,57,17,5,440,1288,4
10,49,32,17,5,70,56,14,5,440,1288,4
1,98,79,19,5,90,75,15,5,163,3647,4
2,101,85,16,5,94,78,16,5,163,3647,4
3,119,100,19,5,92,76,16,5,163,3647,4
4,119,98,21,5,96,77,19,5,163,3647,4
5,121,96,25,5,92,77,15,5,163,3647,4
6,113,95,18,5,89,74,15,5,163,3647,4
7,89,73,16,5,89,75,14,5,163,3647,4
8,105,82,23,5,97,75,22,5,163,3647,4
9,99,86,13,5,94,78,16,5,163,3647,4
10,114,94,20,5,91,77,14,5,163,3647,4
1,98,79,19,5,90,75,15,5,182,1656,4
2,101,85,16,5,94,78,16,5,182,1656,4
3,119,100,19,5,92,76,16,5,182,1656,4
4,119,98,21,5,96,77,19,5,182,1656,4
5,121,96,25,5,92,77,15,5,182,1656,4
6,113,95,18,5,89,74,15,5,182,1656,4
7,89,73,16,5,89,75,14,5,182,1656,4
8,105,82,23,5,97,75,22,5,182,1656,4
9,99,86,13,5,94,78,16,5,182,1656,4
10,114,94,20,5,91,77,14,5,182,1656,4
1,64,45,19,5,83,64,19,5,370,750,4
2,55,42,13,5,85,68,17,5,370,750,4
3,73,47,26,5,67,55,12,5,370,750,4
4,63,45,18,5,81,64,17,5,370,750,4
5,61,40,21,5,72,55,17,5,370,750,4
6,64,41,23,5,57,44,13,5,370,750,4
7,59,38,21,5,73,58,15,5,370,750,4
8,66,46,20,5,77,62,15,5,370,750,4
9,53,36,17,5,66,52,14,5,370,750,4
10,61,38,23,5,81,58,23,5,370,750,4
1,98,79,19,5,90,75,15,5,46,2262,4
2,101,85,16,5,94,78,16,5,46,2262,4
3,119,100,19,5,92,76,16,5,46,2262,4
4,119,98,21,5,96,77,19,5,46,2262,4
5,121,96,25,5,92,77,15,5,46,2262,4
6,113,95,18,5,89,74,15,5,46,2262,4
7,89,73,16,5,89,75,14,5,46,2262,4
8,105,82,23,5,97,75,22,5,46,2262,4
9,99,86,13,5,94,78,16,5,46,2262,4
10,114,94,20,5,91,77,14,5,46,2262,4
1,98,79,19,5,90,75,15,5,147,2484,4
2,101,85,16,5,94,78,16,5,147,2484,4
3,119,100,19,5,92,76,16,5,147,2484,4
4,119,98,21,5,96,77,19,5,147,2484,4
5,121,96,25,5,92,77,15,5,147,2484,4
6,113,95,18,5,89,74,15,5,147,2484,4
7,89,73,16,5,89,75,14,5,147,2484,4
8,105,82,23,5,97,75,22,5,147,2484,4
9,99,86,13,5,94,78,16,5,147,2484,4
10,114,94,20,5,91,77,14,5,147,2484,4
1,98,79,19,5,90,75,15,5,44,3619,4
2,101,85,16,5,94,78,16,5,44,3619,4
3,119,100,19,5,92,76,16,5,44,3619,4
4,119,98,21,5,96,77,19,5,44,3619,4
5,121,96,25,5,92,77,15,5,44,3619,4
6,113,95,18,5,89,74,15,5,44,3619,4
7,89,73,16,5,89,75,14,5,44,3619,4
8,105,82,23,5,97,75,22,5,44,3619,4
9,99,86,13,5,94,78,16,5,44,3619,4
10,114,94,20,5,91,77,14,5,44,3619,4
1,57,38,19,5,71,54,17,5,391,811,4
2,66,40,26,5,75,60,15,5,391,811,4
3,57,37,20,5,68,56,12,5,391,811,4
4,42,34,8,5,73,59,14,5,391,811,4
5,47,31,16,5,72,61,11,5,391,811,4
6,54,38,16,5,66,53,13,5,391,811,4
7,55,34,21,5,82,60,22,5,391,811,4
8,57,33,24,5,79,60,19,5,391,811,4
9,54,33,21,5,79,60,19,5,391,811,4
10,64,36,28,5,86,65,21,5,391,811,4
1,98,79,19,5,90,75,15,5,43,879,4
2,101,85,16,5,94,78,16,5,43,879,4
3,119,100,19,5,92,76,16,5,43,879,4
4,119,98,21,5,96,77,19,5,43,879,4
5,121,96,25,5,92,77,15,5,43,879,4
6,113,95,18,5,89,74,15,5,43,879,4
7,89,73,16,5,89,75,14,5,43,879,4
8,105,82,23,5,97,75,22,5,43,879,4
9,99,86,13,5,94,78,16,5,43,879,4
10,114,94,20,5,91,77,14,5,43,879,4
1,69,46,23,5,76,59,17,5,316,1116,4
2,69,47,22,5,73,57,16,5,316,1116,4
3,80,52,28,5,80,62,18,5,316,1116,4
4,69,48,21,5,84,67,17,5,316,1116,4
5,57,37,20,5,71,58,13,5,316,1116,4
6,59,37,22,5,66,52,14,5,316,1116,4
7,45,34,11,5,69,53,16,5,316,1116,4
8,55,36,19,5,70,56,14,5,316,1116,4
9,57,38,19,5,65,50,15,5,316,1116,4
10,50,33,17,5,87,64,23,5,316,1116,4
1,91,79,12,5,89,74,15,5,200,3202,4
2,120,96,24,5,93,77,16,5,200,3202,4
3,121,104,17,5,93,75,18,5,200,3202,4
4,130,107,23,5,101,78,23,5,200,3202,4
5,117,92,25,5,93,73,20,5,200,3202,4
6,110,92,18,5,89,75,14,5,200,3202,4
7,90,72,18,5,87,74,13,5,200,3202,4
